ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|479367fd6f0b86144b6e7dc71b105ade|2024-04-06|12:24:56|1712420696|entertainment|58.23|0|Beier LLC|33.278817|-115.693920
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c8e983adcd6cbe07e411076ccd850edc|2024-05-24|14:01:48|1716573708|personal_care|2.79|0|Nienow, Barrows and Romaguera|32.123031|-115.092372
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9f6a7be72e58985285d0e3bb28af1b6f|2024-04-02|22:48:54|1712112534|entertainment|15.21|0|Dare-Marvin|33.446885|-114.400590
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|1b71b7e6617f9836dae41ab90e9bc723|2024-04-14|19:40:36|1713138036|food_dining|82.32|0|Hagenes, Kohler and Hoppe|32.992213|-114.538455
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|20d7fcab3bc38e6722a92c6423464444|2024-05-10|23:50:48|1715399448|kids_pets|54.62|0|Gleason and Sons|32.995355|-114.360055
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|f7afed17dd614b96abdf31f24631d085|2024-04-14|15:13:29|1713122009|food_dining|30.31|0|Koss, McLaughlin and Mayer|32.899993|-115.246344
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|3ef3e0edffe63f57eb33d0195d1f6db7|2024-03-03|19:37:50|1709512670|shopping_net|195.71|0|Ankunding LLC|31.723458|-114.187583
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|6ec0f35f1ce8ec4ff52c5fc523d7381c|2024-03-10|12:18:01|1710087481|shopping_net|45.27|0|Labadie, Treutel and Bode|33.084008|-115.623486
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|489c05fabb4b2f5556c4cd39e67a9575|2024-05-31|23:48:16|1717213696|travel|2439.45|0|Eichmann, Hayes and Treutel|32.014997|-115.184307
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ca123195a492a7f6ff40687de131e42e|2024-05-06|18:23:13|1715034193|home|5.91|0|Padberg-Sauer|33.145890|-114.215866
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|67f60fe3009f4caa904aea97b6e1cf42|2024-03-27|20:56:02|1711587362|shopping_pos|4.70|0|Jewess LLC|33.008525|-114.810322
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ddcbce6f9dcd137a6ff1041c8428ee25|2024-04-16|20:37:02|1713314222|health_fitness|6.35|0|Schroeder Group|33.388218|-113.745434
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|be7755ea94424e4edfaf678ca8d80e95|2024-03-23|21:41:45|1711244505|shopping_pos|62.34|0|Willms, Kris and Bergnaum|33.355674|-115.184646
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|6ee14d1c3fa1eb4a54c3dd537d3027f5|2024-04-02|18:15:15|1712096115|entertainment|1.36|0|Spencer PLC|33.299962|-115.480079
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|00b5e12658dfb6c56fa872811769d9b5|2024-04-13|17:43:29|1713044609|food_dining|4.47|0|Feil, Hilpert and Koss|31.564045|-114.627010
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|97efc27a0ef252c0cc5dbbad078ea3fa|2024-03-22|12:05:26|1711123526|shopping_pos|1.57|0|Denesik and Sons|33.357210|-113.995130
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|24e729b711567937e8783b0611b03a06|2024-04-21|17:52:21|1713736341|health_fitness|2.36|0|Dare-Gibson|32.736697|-114.310881
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|6744222a152fd6e18e7d409199e90cfb|2024-04-30|21:40:23|1714527623|home|2.30|0|Koss, Hansen and Lueilwitz|33.529838|-114.261976
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|1d26fa4072e4e245f6bb773825b4ca82|2024-03-25|17:32:35|1711402355|shopping_pos|659.15|0|Jewess LLC|31.748859|-115.023823
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|f3d2e3c41c0264f13f581f2da34df82e|2024-04-10|13:03:30|1712768610|food_dining|35.65|0|Deckow-Dare|31.602467|-115.030890
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|356c9e715a4ec9efa457e1b88601a550|2024-05-04|12:18:49|1714839529|home|107.77|0|Kling, Howe and Schneider|32.142420|-114.745403
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|6c82d0faeb79e7c4849c0e038abd1d86|2024-04-14|23:24:19|1713151459|food_dining|5.52|0|O'Keefe-Wisoky|32.473428|-114.153799
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|7fed7e1a70bd0376c672d1bc72323756|2024-05-10|15:00:53|1715367653|kids_pets|175.08|0|Goyette-Gerhold|32.730752|-113.834106
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|48ffec4dfe99de16488a1f17e8a3cada|2024-03-24|21:02:21|1711328541|shopping_pos|7.09|0|Morissette PLC|33.198657|-114.276462
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9cfe2b16694abd4f668591c8938357f2|2024-05-10|20:51:45|1715388705|kids_pets|370.07|0|Schoen Ltd|32.161192|-114.758062
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|3151c595ad7fe53ee703c521bc27dc0a|2024-04-27|19:12:06|1714259526|home|3.55|0|Medhurst Inc|33.227310|-115.502328
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|b980a70ad222194504fa0724a0a40c8e|2024-03-19|20:09:18|1710893358|shopping_pos|438.29|0|Jewess LLC|31.665850|-113.805974
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|63c530a7efd6db65065efc28440b8b1a|2024-05-22|22:22:05|1716430925|personal_care|3.30|0|Dickinson Ltd|32.715661|-114.928291
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|03981f9e9fa8a5c7504734571409a8a1|2024-03-16|22:47:33|1710643653|shopping_pos|20.44|0|Schuppe, Nolan and Hoeger|33.325626|-114.988585
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|217326b7d328c4e34fbb7cf92add092d|2024-03-08|14:09:28|1709924968|shopping_net|60.42|0|Kihn, Abernathy and Douglas|32.910622|-115.010513
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|bb41f70a4d15fd75408448d9bd1bceda|2024-03-12|23:44:13|1710301453|shopping_net|184.90|0|Rempel Inc|32.246241|-115.412984
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|1bade606dd37fac2a0dda281f7ebc488|2024-03-06|17:25:08|1709763908|shopping_net|48.26|0|Jast Ltd|32.693949|-114.800866
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|2aaaeb169edc16475952afc2ede21edc|2024-04-02|13:49:00|1712080140|entertainment|32.14|0|Grimes LLC|31.896239|-114.346453
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|2db1d4b09c66952570073a6998272b43|2024-04-10|18:56:55|1712789815|food_dining|7.09|0|Daugherty-Thompson|31.983577|-114.698880
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|2d91987ad4d105652671faf8985afc71|2024-04-16|15:37:48|1713296268|health_fitness|109.33|0|Haley, Batz and Auer|32.100126|-113.734739
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|7c85d19b12056b1cbee2eee296323d9a|2024-03-24|22:24:15|1711333455|shopping_pos|180.56|0|Bins, Balistreri and Beatty|31.612858|-115.306265
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|cd0b28b08ea020b0e3f2e015c9786115|2024-03-02|18:57:48|1709423868|shopping_net|4.27|0|Goyette Inc|31.584233|-114.697759
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|37649c897d0a5621df170e8f39e7f870|2024-04-14|14:20:06|1713118806|food_dining|401.12|0|Turner, Ziemann and Lehner|33.476677|-114.952249
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9a16c1c3aa0103d576cc7fb620313d31|2024-03-22|14:52:38|1711133558|shopping_pos|446.55|0|Pouros-Conroy|33.279943|-114.229414
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|4a978b77881b9d8314b3d770ea9b9520|2024-03-01|18:02:04|1709334124|shopping_net|520.91|0|Boyer-Reichert|31.586216|-114.844953
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|480bbbd2079f76727f22f4c85aaccfe8|2024-02-29|23:53:53|1709268833|shopping_net|5.99|0|Stamm-Witting|33.010530|-114.254872
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|fc4f8f4fdc5ea37a5bc56b8fbe095fbf|2024-04-06|20:46:56|1712450816|food_dining|158.83|0|Reinger, Weissnat and Strosin|32.863309|-113.986895
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|b951d8536823444dd3f8e6e86e00250f|2024-03-22|22:39:19|1711161559|shopping_pos|9.20|0|Barrows PLC|31.698759|-114.673894
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d86f3d8ecb3aff7f3b71d84ebff20f73|2024-05-01|23:58:45|1714622325|home|111.90|0|Collier LLC|33.426376|-114.149124
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|4e3cd9b97f3f1d31990d7af1ba1b39b5|2024-03-19|19:51:45|1710892305|shopping_pos|262.61|0|Bahringer, Schoen and Corkery|32.516116|-114.463109
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c27a60aa87bfa38f746daabe55425706|2024-04-20|19:54:01|1713657241|health_fitness|22.38|0|Romaguera Ltd|33.288004|-113.946396
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|84f32911222b4a36dfb87b3ab059a8da|2024-04-13|21:27:00|1713058020|food_dining|28.70|0|Kutch, Steuber and Gerhold|33.344141|-114.834634
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9cbf86a56e7b03b3572318b4ab84b29c|2024-03-28|14:12:18|1711649538|shopping_pos|134.34|0|Kuhn LLC|32.312570|-115.630940
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|70d09fd80e370fb49a7977112f5bb188|2024-03-14|17:14:23|1710450863|shopping_pos|156.77|0|Kihn Inc|32.871909|-114.573694
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|6b1ce92b241bcf45e33d1d74671f4868|2024-04-27|14:49:35|1714243775|home|226.62|0|Wuckert, Wintheiser and Friesen|33.349560|-114.900164
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|737cd370f0edd244bed6ddb940614f71|2024-05-22|17:01:52|1716411712|personal_care|22.84|0|Kihn, Brakus and Goyette|32.315897|-114.718695
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|b3b090e8255991b73d9532abaf548238|2024-05-11|21:05:45|1715475945|kids_pets|18.32|0|Wilkinson PLC|32.741919|-113.954017
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|a612e968e3b25583efa44c39beb7e3e6|2024-05-31|13:52:31|1717177951|travel|95.98|0|Schroeder, Wolff and Hermiston|33.179194|-113.867104
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|b06bff8c0acd3ea8f1faef2dc1cc432e|2024-04-04|16:39:18|1712263158|entertainment|53.59|0|Thiel-Thiel|31.702918|-114.142051
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d3d1d207524b4bf170a18ed94ee40f6a|2024-05-17|15:23:51|1715973831|kids_pets|97.24|0|Roberts, Daniel and Macejkovic|31.673748|-114.837090
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|a41a7a9959fee298f7d3ac3f41689507|2024-05-11|20:44:48|1715474688|kids_pets|102.40|0|Pacocha-Weissnat|32.040126|-114.997519
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|65714a4bf7a7a5fa8f8c19efc48aa21b|2024-04-07|19:10:13|1712531413|food_dining|12.14|0|Jakubowski Group|31.823433|-114.518552
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|305a224f461e6cf654a6cf6fda57971e|2024-03-05|13:12:47|1709662367|shopping_net|40.73|0|Zboncak, Rowe and Murazik|31.908183|-114.391322
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c115208ff2c20432875c1b09fe1255b2|2024-03-31|22:27:46|1711938466|entertainment|78.43|0|Schuppe LLC|31.628364|-114.633422
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|7969f05595aa344dfad7f498fa5aa1d4|2024-05-23|21:50:36|1716515436|personal_care|171.37|0|Berge, Kautzer and Harris|33.365412|-113.880127
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ae01e74e0117d9e5b85be574c2ee2670|2024-04-20|20:52:31|1713660751|health_fitness|58.81|0|Erdman-Durgan|32.138239|-115.384773
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c225e66f221f289d66320d674efdc9c4|2024-04-22|15:01:55|1713812515|health_fitness|31.77|0|Runte, Green and Emard|31.948585|-113.829419
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|a9021eae60cf49e4dd0e1df4464a76d2|2024-03-28|21:50:22|1711677022|shopping_pos|67.87|0|Willms, Kris and Bergnaum|32.047113|-114.137113
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|75dd6bb518f67dda790c3ec6a495ee12|2024-04-20|18:38:28|1713652708|health_fitness|129.85|0|Schumm PLC|31.994750|-114.533927
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9aabc46299204a946ccfacf070386159|2024-04-18|18:49:28|1713480568|health_fitness|27.93|0|Adams-Barrows|32.022970|-115.152854
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|3359aa0ede8a62ed9cd9082a7e5e9c8c|2024-04-13|18:25:46|1713047146|food_dining|59.73|0|Leannon-Ward|31.608515|-114.910429
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c8f65d2a29a723c0518aab3eabedd7f2|2024-04-06|13:12:22|1712423542|food_dining|55.58|0|Feil, Hilpert and Koss|32.980138|-115.657640
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|874b87b45814199c40478dd0bd24ed6d|2024-04-14|17:46:45|1713131205|food_dining|99.93|0|Kilback LLC|32.695398|-113.764077
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|3afa56b48480fd1e5d5d711989a884a8|2024-05-24|20:17:24|1716596244|personal_care|142.48|0|Prosacco LLC|32.978836|-114.352598
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|06e99a98f57fd8bd8a0fda7cb79b9932|2024-04-16|17:35:35|1713303335|food_dining|34.76|0|Hagenes, Kohler and Hoppe|31.568012|-114.488756
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d9598204f315aa205fe6fb67f1c0a472|2024-05-21|18:03:45|1716329025|personal_care|303.27|0|Kirlin and Sons|32.872132|-115.331242
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|42b246df2021af2d70efdf7ca2e30e50|2024-03-04|13:48:17|1709578097|shopping_net|58.50|0|Jast Ltd|32.209637|-115.431550
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ecd8f6c33eff46761cef3b0ed4502da1|2024-02-29|12:27:47|1709227667|shopping_net|52.97|0|Schumm PLC|32.174441|-115.439620
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|756b4dc5d60df372e146ff99e672a760|2024-03-28|18:05:18|1711663518|shopping_pos|100.93|0|Roob, Conn and Tremblay|32.250669|-114.747912
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|1bbe474c2492b22d25ca3ac131007ce9|2024-05-05|12:06:44|1714925204|home|294.60|0|Denesik, Powlowski and Pouros|33.232689|-115.646687
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|7da816d716355770fdc8695d78012093|2024-04-09|15:12:45|1712689965|food_dining|79.07|0|Powlowski-Weimann|32.328480|-113.832288
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|5108a70da3415036d6609fa5ef6589eb|2024-03-20|13:11:06|1710954666|shopping_pos|26.17|0|Swaniawski, Lowe and Robel|32.674773|-115.138163
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|be6eecad916139fff8ba22090e8c2faa|2024-05-28|16:04:53|1716926693|personal_care|129.47|0|Baumbach Ltd|32.521153|-113.818536
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|5a6168f666c253932f55e9bfb6478cec|2024-05-12|15:55:09|1715543709|kids_pets|59.15|0|Fahey Inc|32.054218|-115.479804
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|bda6eff3768f028336a7d053137b6ed3|2024-03-29|16:51:37|1711745497|entertainment|154.82|0|Dibbert-Green|32.720715|-114.205813
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|fe81d9437fa5ec77c1e11a30993f5a1e|2024-04-21|18:10:31|1713737431|health_fitness|160.68|0|Mueller, Gerhold and Mueller|33.162514|-114.146094
